"Asset ID","Description","Short Description","RSA Template","Related CCTV","Location","Floor","Room","Source Connection","rsa_device_description","x_coordinate","y_coordinate","display_maps"
TSC-Z-6146,"Zone 6146: B2 CS, NON-ACCESS.  TSC-TM-01",Z-6146,FDS_ZONE,,TSC,TSC_B2,,59,"Zone 6146: B2 CS, NON-ACCESS.  TSC-TM-01",,,true
TSC-SPE-1034,"B1 CS, LV RISER 660-41, TSC-SPE-1034",SPE-1034,FDS_DEVICE,,TSC,TSC_B1,,59,"B1 CS, LV RISER 660-41, TSC-SPE-1034",-5300478098,2407322091,true
TSC-SPE-1200,"B3 CS, TBC TBC, TSC-SPE-1200",SPE-1200,FDS_DEVICE,"{""TSC CAM1555"",""TSC CAM1554""}",TSC,TSC_B3,,59,"B3 CS, TBC TBC, TSC-SPE-1200",-5300537560,2407311290,true
TSC-Z-6147,"Zone 6147: B2 CS, RETAIL UNIT  TSC-TR-03",Z-6147,FDS_ZONE,,TSC,TSC_B2,,59,"Zone 6147: B2 CS, RETAIL UNIT  TSC-TR-03",,,true
TSC-Z-6148,"Zone 6148: B2 CS, BOH C'DOR  TSC-TO-01",Z-6148,FDS_ZONE,,TSC,TSC_B2,,59,"Zone 6148: B2 CS, BOH C'DOR  TSC-TO-01",,,true
TSC-Z-6149,"Zone 6149: B2 CS, CONCOURSE  TSC-TD-01",Z-6149,FDS_ZONE,,TSC,TSC_B2,,59,"Zone 6149: B2 CS, CONCOURSE  TSC-TD-01",,,true
TSC-Z-6161,"Zone 6161: B1 CS, FCR  TSC-TI-01",Z-6161,FDS_ZONE,,TSC,TSC_B1,,59,"Zone 6161: B1 CS, FCR  TSC-TI-01",,,true
TSC-Z-6162,"Zone 6162: B1 CS, RISERS  TSC-TF-01",Z-6162,FDS_ZONE,,TSC,TSC_B1,,59,"Zone 6162: B1 CS, RISERS  TSC-TF-01",,,true
TSC-Z-6164,"Zone 6164: B1 CS, LV RISER  TSC-TG-01",Z-6164,FDS_ZONE,,TSC,TSC_B1,,59,"Zone 6164: B1 CS, LV RISER  TSC-TG-01",,,true
TSC-SPE-1035,"B1 CS, RETAIL UNIT 900-41, TSC-SPE-1035",SPE-1035,FDS_DEVICE,,TSC,TSC_B1,,59,"B1 CS, RETAIL UNIT 900-41, TSC-SPE-1035",-5300501869,2407315482,true
TSC-SPE-1036,"B1 CS, RETAIL UNIT 900-41, TSC-SPE-1036",SPE-1036,FDS_DEVICE,,TSC,TSC_B1,,59,"B1 CS, RETAIL UNIT 900-41, TSC-SPE-1036",-5300501869,2407307652,true
TSC-SPE-1037,"B1 CS, RETAIL UNIT 900-41, TSC-SPE-1037",SPE-1037,FDS_DEVICE,,TSC,TSC_B1,,59,"B1 CS, RETAIL UNIT 900-41, TSC-SPE-1037",-5300496023,2407309692,true
TSC-SPE-1038,"B1 CS, RETAIL UNIT 900-41, TSC-SPE-1038",SPE-1038,FDS_DEVICE,,TSC,TSC_B1,,59,"B1 CS, RETAIL UNIT 900-41, TSC-SPE-1038",-5300498676,2407303770,true
TSC-SPE-1043,"B1 CS, RISERS 930-41, TSC-SPE-1043",SPE-1043,FDS_DEVICE,,TSC,TSC_B1,,59,"B1 CS, RISERS 930-41, TSC-SPE-1043",-5300504453,2407318668,true
TSC-SPE-1245,"B1 CS, CONCOURSE 102-43, TSC-SPE-1245",SPE-1245,FDS_DEVICE,,TSC,TSC_B1,,59,"B1 CS, CONCOURSE 102-43, TSC-SPE-1245",-5300497318,2407318331,true
TSC-SPE-1247,"B1 CS, CONCOURSE 102-43, TSC-SPE-1247",SPE-1247,FDS_DEVICE,,TSC,TSC_B1,,59,"B1 CS, CONCOURSE 102-43, TSC-SPE-1247",-5300489479,2407303118,true
TSC-SPE-1052,"B1 CS, CONCOURSE 102-43, TSC-SPE-1052",SPE-1052,FDS_DEVICE,,TSC,TSC_B1,,59,"B1 CS, CONCOURSE 102-43, TSC-SPE-1052",-5300480198,2407307192,true
TSC-SPE-1061,"B2 CS, CONCOURSE 102-42, TSC-SPE-1061",SPE-1061,FDS_DEVICE,"{""TSC CAM1138""}",TSC,TSC_B2,,59,"B2 CS, CONCOURSE 102-42, TSC-SPE-1061",-5300472923,2407318392,true
TSC-SPE-1251,"B2 CS, TOILET 912-41, TSC-SPE-1251",SPE-1251,FDS_DEVICE,,TSC,TSC_B2,,59,"B2 CS, TOILET 912-41, TSC-SPE-1251",-5300502623,2407317618,true
TSC-SPE-1069,"B2 CS, NON-ACCESS. 295-43, TSC-SPE-1069",SPE-1069,FDS_DEVICE,,TSC,TSC_B2,,59,"B2 CS, NON-ACCESS. 295-43, TSC-SPE-1069",-5300452258,2407302967,true
TSC-SPE-1072,"B2 CS, RETAIL UNIT 900-46, TSC-SPE-1072",SPE-1072,FDS_DEVICE,,TSC,TSC_B2,,59,"B2 CS, RETAIL UNIT 900-46, TSC-SPE-1072",-5300425753,2407317753,true
TSC-SPE-1073,"B2 CS, RETAIL UNIT 900-46, TSC-SPE-1073",SPE-1073,FDS_DEVICE,,TSC,TSC_B2,,59,"B2 CS, RETAIL UNIT 900-46, TSC-SPE-1073",-5300423153,2407312953,true
TSC-SPE-1074,"B2 CS, BOH C'DOR 406-42, TSC-SPE-1074",SPE-1074,FDS_DEVICE,"{""TSC CAM1158""}",TSC,TSC_B2,,59,"B2 CS, BOH C'DOR 406-42, TSC-SPE-1074",-5300426353,2407309171,true
TSC-ASD-1002,"B2 CS, CONCOURSE 102-42, TSC-ASD-1002",ASD-1002,FDS_DEVICE_ASD,,TSC,TSC_B2,,59,"B2 CS, CONCOURSE 102-42, TSC-ASD-1002",-5300426954,2407316447,true
TSC-SPE-1013,"B1M CS, PCO METTING 281-42, TSC-SPE-1013",SPE-1013,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, PCO METTING 281-42, TSC-SPE-1013",-5300503548,2407318063,true
TSC-SPE-1015,"B1M CS, PCO RECEPTN 280-41, TSC-SPE-1015",SPE-1015,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, PCO RECEPTN 280-41, TSC-SPE-1015",-5300487346,2407318063,true
TSC-SPE-1014,"B1M CS, PCO METTING 281-41, TSC-SPE-1014",SPE-1014,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, PCO METTING 281-41, TSC-SPE-1014",-5300499348,2407318063,true
TSC-Z-6166,"Zone 6166: B1 CS, FAN 803-41 TSC-TH-01",Z-6166,FDS_ZONE,,TSC,TSC_B1,,59,"Zone 6166: B1 CS, FAN 803-41 TSC-TH-01",,,true
TSC-Z-6167,"Zone 6167: B1 CS, TBC  TBC",Z-6167,FDS_ZONE,,TSC,TSC_B1,,59,"Zone 6167: B1 CS, TBC  TBC",,,true
TSC-SPE-1018,"B1M CS, LV & COMM 661-41, TSC-SPE-1018",SPE-1018,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, LV & COMM 661-41, TSC-SPE-1018",-5300478203,2407321716,true
TSC-SPE-1024,"B1M CS, FAN 813-41, TSC-SPE-1024",SPE-1024,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, FAN 813-41, TSC-SPE-1024",-5300499773,2407303927,true
TSC-SPE-1232,"B1M CS, MEETING R 281-41, TSC-SPE-1232",SPE-1232,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, MEETING R 281-41, TSC-SPE-1232",-5300498588,2407319092,true
TSC-SPE-1233,"B1M CS, MEETING R 281-42, TSC-SPE-1233",SPE-1233,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, MEETING R 281-42, TSC-SPE-1233",-5300503693,2407319092,true
TSC-SPE-1026,"B1M CS, FAN 813-41, TSC-SPE-1026",SPE-1026,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, FAN 813-41, TSC-SPE-1026",-5300490918,2407303047,true
TSC-SPE-1011,"B1M CS, PCO OFFICE 282-41, TSC-SPE-1011",SPE-1011,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, PCO OFFICE 282-41, TSC-SPE-1011",-5300494546,2407314463,true
TSC-SPE-1012,"B1M CS, TEA POINT 284-41, TSC-SPE-1012",SPE-1012,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, TEA POINT 284-41, TSC-SPE-1012",-5300505444,2407311259,true
TSC-SPE-1017,"B1M CS, BOH C'DOR 151-48, TSC-SPE-1017",SPE-1017,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, BOH C'DOR 151-48, TSC-SPE-1017",-5300495928,2407307779,true
TSC-SPE-1236,"B1M CS, PCO OFFICE 282-41, TSC-SPE-1236",SPE-1236,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, PCO OFFICE 282-41, TSC-SPE-1236",-5300495738,2407312776,true
TSC-SPE-1025,"B1M CS, STORAGE 283-41, TSC-SPE-1025",SPE-1025,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, STORAGE 283-41, TSC-SPE-1025",-5300503859,2407308392,true
TSC-SPE-1027,"B1M CS, HYD.RISER 890-51, TSC-SPE-1027",SPE-1027,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, HYD.RISER 890-51, TSC-SPE-1027",-5300507047,2407307885,true
TSC-SPE-1238,"B1M CS, BOH C'DOR 151-48, TSC-SPE-1238",SPE-1238,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, BOH C'DOR 151-48, TSC-SPE-1238",-5300496751,2407308192,true
TSC-SPE-1239,"B1M CS, PCO OFFICE 282-41, TSC-SPE-1239",SPE-1239,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, PCO OFFICE 282-41, TSC-SPE-1239",-5300501332,2407310171,true
TSC-SPE-1240,"B1M CS, PCO OFFICE 282-41, TSC-SPE-1240",SPE-1240,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, PCO OFFICE 282-41, TSC-SPE-1240",-5300502515,2407315450,true
TSC-SPE-1033,"B1 CS, LV RISER 660-42, TSC-SPE-1033",SPE-1033,FDS_DEVICE,,TSC,TSC_B1,,59,"B1 CS, LV RISER 660-42, TSC-SPE-1033",-5300476418,2407321696,true
TSC-SPE-1047,"B1 CS, CONCOURSE 102-43, TSC-SPE-1047",SPE-1047,FDS_DEVICE,"{""TSC CAM1616""}",TSC,TSC_B1,,59,"B1 CS, CONCOURSE 102-43, TSC-SPE-1047",-5300489618,2407303722,true
TSC-SPE-1044,"B1 CS, FAN 803-41, TSC-SPE-1044",SPE-1044,FDS_DEVICE,,TSC,TSC_B1,,59,"B1 CS, FAN 803-41, TSC-SPE-1044",-5300425261,2407315757,true
TSC-SPE-1045,"B1 CS, FAN 803-41, TSC-SPE-1045",SPE-1045,FDS_DEVICE,,TSC,TSC_B1,,59,"B1 CS, FAN 803-41, TSC-SPE-1045",-5300426359,2407306026,true
TSC-SPE-1234,"B1M CS, PCO RECEPTN 280-41, TSC-SPE-1234",SPE-1234,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, PCO RECEPTN 280-41, TSC-SPE-1234",-5300469480,2407313395,true
TSC-Z-6173,"Zone 6173: B1M CS, OCE FAN 833-41 TSC-TE-01",Z-6173,FDS_ZONE,,TSC,TSC_B1,,59,"Zone 6173: B1M CS, OCE FAN 833-41 TSC-TE-01",,,true
TSC-HTD-1001,"B1M CS, PCO OFFICE 282-41, TSC-HTD-1001",HTD-1001,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, PCO OFFICE 282-41, TSC-HTD-1001",,,true
TSC-ASD-1009,"B4 CS, TVS MCC 652-41, TSC-ASD-1009",ASD-1009,FDS_DEVICE_ASD,,TSC,TSC_B4,,93,"B4 CS, TVS MCC 652-41, TSC-ASD-1009",-5300482054,2407306716,true
TSC-Z-6174,"Zone 6174: B1M CS, RETAIL SMOKE 826-41 ",Z-6174,FDS_ZONE,,TSC,TSC_B1,,59,"Zone 6174: B1M CS, RETAIL SMOKE 826-41 ",,,true
TSC-Z-6181,"Zone 6181: GF CS, EXH.SHAFT 823-41 TSC-TB-01",Z-6181,FDS_ZONE,,TSC,TSC_GF,,59,"Zone 6181: GF CS, EXH.SHAFT 823-41 TSC-TB-01",,,true
TSC-Z-61511,"Zone 61511: B1M CS, BOH C'DOR 151-47 ",Z-61511,FDS_ZONE,,TSC,TSC_B1,,59,"Zone 61511: B1M CS, BOH C'DOR 151-47 ",,,true
TSC-Z-61512,"Zone 61512: B1M CS, BOH C'DOR 151-47 ",Z-61512,FDS_ZONE,,TSC,TSC_B1,,59,"Zone 61512: B1M CS, BOH C'DOR 151-47 ",,,true
TSC-SPE-1016,"B1M CS, FIELD DEV 710-44, TSC-SPE-1016",SPE-1016,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, FIELD DEV 710-44, TSC-SPE-1016",-5300494964,2407320275,true
TSC-SPE-1031,"B1M CS, BOH C'DOR 151-47, TSC-SPE-1031",SPE-1031,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, BOH C'DOR 151-47, TSC-SPE-1031",-5300504015,2407326110,true
TSC-SPE-1032,"B1M CS, BOH C'DOR 151-47, TSC-SPE-1032",SPE-1032,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, BOH C'DOR 151-47, TSC-SPE-1032",-5300499715,2407326110,true
TSC-SPE-1237,"B1M CS, STORAGE 283-41, TSC-SPE-1237",SPE-1237,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, STORAGE 283-41, TSC-SPE-1237",-5300503152,2407308192,true
TSC-SPE-1028,"B1M CS, PCO OFFICE 282-41, TSC-SPE-1028",SPE-1028,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, PCO OFFICE 282-41, TSC-SPE-1028",-5300503035,2407315450,true
TSC-SPE-1187,"B4 CS, TVS MCC 652-41, TSC-SPE-1187",SPE-1187,FDS_DEVICE,,TSC,TSC_B4,,93,"B4 CS, TVS MCC 652-41, TSC-SPE-1187",-5300482118,2407304412,true
TSC-SPE-4005,"B3 C, COLLECTION RM 238-1, TSC-SPE-4005",SPE-4005,FDS_DEVICE,,TSC,TSC_B3,,95,"B3 C, COLLECTION RM 238-1, TSC-SPE-4005",-5300546193,2407294362,true
TSC-SPE-4022,"B3 C, FIRE LOBBY 406-2, TSC-SPE-4022",SPE-4022,FDS_DEVICE,,TSC,TSC_B3,,95,"B3 C, FIRE LOBBY 406-2, TSC-SPE-4022",-5300546760,2407285773,true
TSC-FPD-1285,"B1M CS, BOH C'DOR 151-47, TSC-FPD-1285",FPD-1285,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, BOH C'DOR 151-47, TSC-FPD-1285",,,false
TSC-FPD-1286,"B1M CS, BOH C'DOR 151-47, TSC-FPD-1286",FPD-1286,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, BOH C'DOR 151-47, TSC-FPD-1286",,,false
TSC-SPE-1022,"B1M CS, OCE FAN 833-41, TSC-SPE-1022",SPE-1022,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, OCE FAN 833-41, TSC-SPE-1022",-5300426364,2407311495,true
TSC-SPE-1023,"B1M CS, OCE FAN 833-41, TSC-SPE-1023",SPE-1023,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, OCE FAN 833-41, TSC-SPE-1023",-5300423672,2407315648,true
TSC-Z-62160,"Zone 62160: B4 CS, TVS MCC GAS 652-41 ",Z-62160,FDS_ZONE,,TSC,TSC_B4,,93,"Zone 62160: B4 CS, TVS MCC GAS 652-41 ",,,true
TSC-SPE-4032,"B3 C, CONCOURSE  103-2, TSC-SPE-4032",SPE-4032,FDS_DEVICE,"{""TSC CAM1261""}",TSC,TSC_B3,,95,"B3 C, CONCOURSE  103-2, TSC-SPE-4032",-5300369858,2407268318,true
TSC-Z-62161,"Zone 62161: B4 CS, TVS MCC 652-41 TSC-TC-06",Z-62161,FDS_ZONE,,TSC,TSC_B4,,93,"Zone 62161: B4 CS, TVS MCC 652-41 TSC-TC-06",,,true
TSC-Z-62162,"Zone 62162: B4 CS, TVS MCC FLT/ISO 652-41 TSC-TC-06",Z-62162,FDS_ZONE,,TSC,TSC_B4,,93,"Zone 62162: B4 CS, TVS MCC FLT/ISO 652-41 TSC-TC-06",,,true
TSC-Z-63111,"Zone 63111: B4 C, OHLE SWITCHRM 601-1 TSC-CC-01",Z-63111,FDS_ZONE,,TSC,TSC_B4,,94,"Zone 63111: B4 C, OHLE SWITCHRM 601-1 TSC-CC-01",,,true
TSC-Z-63112,"Zone 63112: B4 C, OHLE SWRM FLT/ISO 601-1 TSC-CC-01",Z-63112,FDS_ZONE,,TSC,TSC_B4,,94,"Zone 63112: B4 C, OHLE SWRM FLT/ISO 601-1 TSC-CC-01",,,true
TSC-SPE-1165,"B4 CS, TVS MCC 652-41, TSC-SPE-1165",SPE-1165,FDS_DEVICE,,TSC,TSC_B4,,93,"B4 CS, TVS MCC 652-41, TSC-SPE-1165",-5300479568,2407303721,true
TSC-SPE-1166,"B4 CS, TVS MCC 652-41, TSC-SPE-1166",SPE-1166,FDS_DEVICE,,TSC,TSC_B4,,93,"B4 CS, TVS MCC 652-41, TSC-SPE-1166",-5300484793,2407303721,true
TSC-ASD-1001,"B1M CS, PCO RECEPTN 280-41, TSC-ASD-1001",ASD-1001,FDS_DEVICE_ASD,,TSC,TSC_B1,,59,"B1M CS, PCO RECEPTN 280-41, TSC-ASD-1001",-5300487243,2407319896,true
TSC-SPE-2038,"B3 C, CONCOURSE  103-3, TSC-SPE-2038",SPE-2038,FDS_DEVICE,"{""TSC CAM1284""}",TSC,TSC_B3,,95,"B3 C, CONCOURSE  103-3, TSC-SPE-2038",-5300299811,2407306423,true
TSC-FPD-1288,"B1M CS, BOH C'DOR 151-47, TSC-FPD-1288",FPD-1288,FDS_DEVICE,,TSC,TSC_B1,,59,"B1M CS, BOH C'DOR 151-47, TSC-FPD-1288",,,false
TSC-SPE-4006,"B3 C, COLLECTION RM 238-1, TSC-SPE-4006",SPE-4006,FDS_DEVICE,,TSC,TSC_B3,,95,"B3 C, COLLECTION RM 238-1, TSC-SPE-4006",-5300550406,2407292388,true
TSC-SPE-4013,"B3 C, BOH C'DOR 151-2, TSC-SPE-4013",SPE-4013,FDS_DEVICE,,TSC,TSC_B3,,95,"B3 C, BOH C'DOR 151-2, TSC-SPE-4013",-5300535508,2407274318,true
TSC-SPE-4017,"B3 C, CYLINDER 409-1, TSC-SPE-4017",SPE-4017,FDS_DEVICE,,TSC,TSC_B3,,95,"B3 C, CYLINDER 409-1, TSC-SPE-4017",-5300542389,2407276728,true
TSC-SPE-4019,"B3 C, BOH C'DOR 151-11, TSC-SPE-4019",SPE-4019,FDS_DEVICE,,TSC,TSC_B3,,95,"B3 C, BOH C'DOR 151-11, TSC-SPE-4019",-5300536440,2407279793,true
TSC-SPE-4020,"B3 C, MECH. PLANT 812-1, TSC-SPE-4020",SPE-4020,FDS_DEVICE,,TSC,TSC_B3,,95,"B3 C, MECH. PLANT 812-1, TSC-SPE-4020",-5300546700,2407282193,true
TSC-SPE-4065,"B4 C, OHLE SW/RM 601-1, TSC-SPE-4065",SPE-4065,FDS_DEVICE,,TSC,TSC_B4,,94,"B4 C, OHLE SW/RM 601-1, TSC-SPE-4065",-5300546543,2407285779,true
TSC-SPE-4024,"B3 C, CONCOURSE  103-3, TSC-SPE-4024",SPE-4024,FDS_DEVICE,"{""TSC CAM1282"",""TSC CAM1303""}",TSC,TSC_B3,,95,"B3 C, CONCOURSE  103-3, TSC-SPE-4024",-5300301661,2407288667,true
TSC-SPE-4030,"B3 C, LIFT  , TSC-SPE-4030",SPE-4030,FDS_DEVICE,"{""TSC CAM1355"",""TSC CAM1356""}",TSC,TSC_B3,,95,"B3 C, LIFT  , TSC-SPE-4030",-5300498008,2407280003,true
TSC-SPE-4028,"B3 C, LIFT , TSC-SPE-4028",SPE-4028,FDS_DEVICE,"{""TSC CAM1427"",""TSC CAM1428""}",TSC,TSC_B3,,95,"B3 C, LIFT , TSC-SPE-4028",-5300370728,2407285643,true
TSC-SPE-4031,"B3 C, CONCOURSE  103-2, TSC-SPE-4031",SPE-4031,FDS_DEVICE,"{""TSC CAM1267""}",TSC,TSC_B3,,95,"B3 C, CONCOURSE  103-2, TSC-SPE-4031",-5300369858,2407278218,true
TSC-SPE-4035,"B3 C, CONCOURSE  103-1, TSC-SPE-4035",SPE-4035,FDS_DEVICE,"{""TSC CAM1217""}",TSC,TSC_B3,,95,"B3 C, CONCOURSE  103-1, TSC-SPE-4035",-5300495965,2407297333,true
TSC-SPE-4036,"B3 C, CONCOURSE  103-1, TSC-SPE-4036",SPE-4036,FDS_DEVICE,"{""TSC CAM1217""}",TSC,TSC_B3,,95,"B3 C, CONCOURSE  103-1, TSC-SPE-4036",-5300495414,2407291733,true
TSC-SPE-4037,"B3 C, CONCOURSE  103-1, TSC-SPE-4037",SPE-4037,FDS_DEVICE,"{""TSC CAM1217""}",TSC,TSC_B3,,95,"B3 C, CONCOURSE  103-1, TSC-SPE-4037",-5300495965,2407291733,true
TSC-ASD-4013,"B4 C, OHLE SW/RM 601-1, TSC-ASD-4013",ASD-4013,FDS_DEVICE_ASD,,TSC,TSC_B4,,94,"B4 C, OHLE SW/RM 601-1, TSC-ASD-4013",-5300545679,2407278733,true
TSC-GSD-0006,"B4 CS, TVS MCC GAS DISCH , TSC-GSD-0006",GSD-0006,FDS_DEVICE,,TSC,TSC_B4,,93,"B4 CS, TVS MCC GAS DISCH , TSC-GSD-0006",,,false
TSC-GSD-0007,"B4 C, OHLE SW/RM-GAS DIS , TSC-GSD-0007",GSD-0007,FDS_DEVICE,,TSC,TSC_B4,,94,"B4 C, OHLE SW/RM-GAS DIS , TSC-GSD-0007",,,false
TSC-SPE-4029,"B3 C, LIFT  , TSC-SPE-4029",SPE-4029,FDS_DEVICE,"{""TSC CAM1357"",""TSC CAM1358""}",TSC,TSC_B3,,95,"B3 C, LIFT  , TSC-SPE-4029",-5300494988,2407280003,true
TSC-SPE-4010,"B3 C, MAINT 244-2, TSC-SPE-4010",SPE-4010,FDS_DEVICE,,TSC,TSC_B3,,95,"B3 C, MAINT 244-2, TSC-SPE-4010",-5300536480,2407270918,true
TSC-SPE-4011,"B3 C, PLATFORM STORE 206-3, TSC-SPE-4011",SPE-4011,FDS_DEVICE,,TSC,TSC_B3,,95,"B3 C, PLATFORM STORE 206-3, TSC-SPE-4011",-5300540908,2407270918,true
TSC-SPE-4012,"B3 C, FIELD DEVICE 710-1, TSC-SPE-4012",SPE-4012,FDS_DEVICE,,TSC,TSC_B3,,95,"B3 C, FIELD DEVICE 710-1, TSC-SPE-4012",-5300547030,2407271020,true
TSC-SPE-2051,"B3 C, CONCOURSE  103-3, TSC-SPE-2051",SPE-2051,FDS_DEVICE,,TSC,TSC_B3,,95,"B3 C, CONCOURSE  103-3, TSC-SPE-2051",-5300299530,2407303751,true
TSC-SPE-4016,"B3 C, SERV.TRANS 825-2, TSC-SPE-4016",SPE-4016,FDS_DEVICE,,TSC,TSC_B3,,95,"B3 C, SERV.TRANS 825-2, TSC-SPE-4016",-5300546315,2407276979,true
TSC-SPE-4060,"B4 C, BOH C'DOR 151-6, TSC-SPE-4060",SPE-4060,FDS_DEVICE,,TSC,TSC_B4,,95,"B4 C, BOH C'DOR 151-6, TSC-SPE-4060",-5300544509,2407276608,true
TSC-SPE-4068,"B4 C, BOARD 653-2, TSC-SPE-4068",SPE-4068,FDS_DEVICE,,TSC,TSC_B4,,95,"B4 C, BOARD 653-2, TSC-SPE-4068",-5300485805,2407281313,true
TSC-SPE-3293,"B1 OSD, CONCOURSE 102-72, TSC-SPE-3293",SPE-3293,FDS_DEVICE,"{""TSC CAM1100""}",TSC,TSC_B1,,97,"B1 OSD, CONCOURSE 102-72, TSC-SPE-3293",-5300335827,2407255132,true
TSC-SPE-1051,"B1 CS, CONCOURSE 102-43, TSC-SPE-1051",SPE-1051,FDS_DEVICE,"{""TSC CAM1083""}",TSC,TSC_B1,,59,"B1 CS, CONCOURSE 102-43, TSC-SPE-1051",-5300486829,2407307192,true
TSC-SPE-2017,"B1 FS, CONCOURSE 103-22, TSC-SPE-2017",SPE-2017,FDS_DEVICE,"{""TSC CAM1584""}",TSC,TSC_B1,,96,"B1 FS, CONCOURSE 103-22, TSC-SPE-2017",-5300273003,2407339047,true
TSC-SPE-1008,"GF CS, LIFT TSC-LFT-0013, TSC-SPE-1008",SPE-1008,FDS_DEVICE,"{""TSC CAM1023"",""TSC CAM1024""}",TSC,TSC_GF,,59,"GF CS, LIFT TSC-LFT-0013, TSC-SPE-1008",-5300492520,2407323227,true
TSC-Z-60111,"Zone 60111: TUN, CROSS PASSAGE 14  MDE-SPE-1014",Z-60111,FDS_ZONE,,SDU,SDU_TUN,,93,"Zone 60111: TUN, CROSS PASSAGE 14  MDE-SPE-1014",,,
TSC-SPE-1133,"B3 CS, CONCOURSE 103-41, TSC-SPE-1133",SPE-1133,FDS_DEVICE,"{""TSC CAM1226"",""TSC CAM1225"",""TSC CAM1228""}",TSC,TSC_B3,,59,"B3 CS, CONCOURSE 103-41, TSC-SPE-1133",-5300462618,2407303419,true
TSC-SPE-1142,"B3 CS, CONCOURSE 103-41, TSC-SPE-1142",SPE-1142,FDS_DEVICE,"{""TSC CAM1208"",""TSC CAM1213"",""TSC CAM1241""}",TSC,TSC_B3,,59,"B3 CS, CONCOURSE 103-41, TSC-SPE-1142",-5300497118,2407320196,true
TSC-SPE-1202,"B5 CS, BOH C'DOR 151-41, TSC-SPE-1202",SPE-1202,FDS_DEVICE,"{""TSC CAM1494""}",TSC,TSC_B5,,59,"B5 CS, BOH C'DOR 151-41, TSC-SPE-1202",-5300474358,2407309672,true
TSC-SPE-4004,"B3 C, C'DOR 405-2, TSC-SPE-4004",SPE-4004,FDS_DEVICE,"{""TSC CAM1298""}",TSC,TSC_B3,,95,"B3 C, C'DOR 405-2, TSC-SPE-4004",-5300299072,2407276600,true
TSC-SPE-4015,"B3 C, FIRE LOBBY 406-7, TSC-SPE-4015",SPE-4015,FDS_DEVICE,"{""TSC CAM1548""}",TSC,TSC_B3,,95,"B3 C, FIRE LOBBY 406-7, TSC-SPE-4015",-5300551006,2407274318,true
TSC-SPE-4021,"B3 C, BOH C'DOR 151-11, TSC-SPE-4021",SPE-4021,FDS_DEVICE,"{""TSC CAM1204""}",TSC,TSC_B3,,95,"B3 C, BOH C'DOR 151-11, TSC-SPE-4021",-5300536783,2407282793,true
TSC-SPE-4023,"B3 C, LIFT  , TSC-SPE-4023",SPE-4023,FDS_DEVICE,"{""TSC CAM1206"",""TSC CAM1207""}",TSC,TSC_B3,,95,"B3 C, LIFT  , TSC-SPE-4023",-5300539796,2407283388,true
TSC-SPE-4079,"B3 C, CONCOURSE  103-3, TSC-SPE-4079",SPE-4079,FDS_DEVICE,"{""TSC CAM1282"",""TSC CAM1303""}",TSC,TSC_B3,,95,"B3 C, CONCOURSE  103-3, TSC-SPE-4079",-5300301661,2407289187,true
TSC-SPE-2021,"B3M FS, CONCOURSE 103-23, TSC-SPE-2021",SPE-2021,FDS_DEVICE,"{""TSC CAM1161""}",TSC,TSC_B3,,96,"B3M FS, CONCOURSE 103-23, TSC-SPE-2021",-5300275375,2407302482,true
TSC-SPE-3208,"B4 OSD, BOH C'DOR 151-77, TSC-SPE-3208",SPE-3208,FDS_DEVICE,"{""TSC CAM1485""}",TSC,TSC_B4,,97,"B4 OSD, BOH C'DOR 151-77, TSC-SPE-3208",-5300340133,2407229379,true
