Severity	Alarm Raised	Asset ID	Asset Name	Alarm Description	Acknowledged	By	Cleared	Comments	Location
ACK Low	2024.09.21 10:49:49.932	AEN_DOR_GF_246-2_1	Ground floor east - loading dock 3	Unauthorised access	2024.09.23 06:22:53.218	kai_longley		0	ARN
ACK Low	2024.09.21 10:38:50.137	AEN_DOR_B1_ESC_STAIRS_03_2	Concourse west - back of house emergency stairs	Unauthorised access	2024.09.23 06:22:54.246	kai_longley		0	ARN
ACK Low	2024.09.21 08:59:19.268	AEN_DOR_B2_ESC_STAIRS_04_3	Platform 1 east - double emergency door	Unauthorised access	2024.09.23 06:22:55.245	kai_longley		0	ARN
ACK Low	2024.09.21 08:32:00.047	AEN_DOR_B1_ESC_STAIRS_04_2	Concourse east  - back of house emergency stairs	Unauthorised access	2024.09.23 06:22:56.297	kai_longley		0	ARN
ACK Low	2024.09.20 13:43:27.734	DMA_LFT_0009	Lift 9 BOH (B2 Basement to B1 Basement)	Lift General Fault	2024.09.20 13:47:43.019	kai_longley		0	AZC
ACK Low	2024.09.20 11:14:06.977	DMA_DOR_GF_GF_3	Albert Rd Emergency Egress - Ground	Unauthorised access	2024.09.20 13:47:43.009	kai_longley		0	AZC
ACK Low	2024.09.20 09:08:46.569	DMA_LFT_0007	Lift 7 BOH (B1 Basement to GF Gound Floor)	Lift safety feature fault	2024.09.20 13:47:43.019	kai_longley		0	AZC
ACK Low	2024.09.20 09:05:21.359	TNC_HCS_0002	Staff Protection/Rail Occupancy Status - State Library Signal 02	Staff Protection Switch activated	2024.09.20 13:47:42.953	kai_longley		0	STL
ACK Low	2024.09.20 09:05:16.359	TNC_HCS_0001	Staff Protection/Rail Occupancy Status - State Library Signal 01	Staff Protection Switch activated	2024.09.20 13:47:42.953	kai_longley		0	STL
ACK Low	2024.09.20 08:39:54.300	PKV_ESC_0009	Escalator 9 Bank 4 (Concourse to Ground Floor)	Escalator communications lost	2024.09.20 13:47:42.993	kai_longley		0	PKV
ACK Low	2024.09.20 08:39:00.297	PKV_ESC_0007	Escalator 7 Bank 4 (Concourse to Ground Floor)	Escalator communications lost	2024.09.20 13:47:42.993	kai_longley		0	PKV
ACK Low	2024.09.20 08:33:17.684	PKV_DOR_B2_402-3_2	East Emergency Stairs - Concourse	Unauthorised access	2024.09.20 13:47:43.009	kai_longley		0	PKV
ACK Low	2024.09.20 08:32:25.291	PKV_ESC_0008	Escalator 8 Bank 4 (Concourse to Ground Floor)	Escalator communications lost	2024.09.20 13:47:42.993	kai_longley		0	PKV
ACK Low	2024.09.20 08:14:25.262	TSC_SDP_0101_LVT_01	Station Drainage Pump - Level Transmitter	Drainage pit at risk of overflow	2024.09.20 13:47:42.877	kai_longley		0	THL
ACK Low	2024.09.20 08:03:53.301	PKV_LFT_0011	Lift 11 BOH (B1 Basement to Ground Floor)	Lift General Fault	2024.09.20 13:47:42.993	kai_longley		0	PKV
ACK Low	2024.09.20 07:52:00.078	DMA_DOR_B2_402-4_1	East Emergency Stairs - Platform	Unauthorised access	2024.09.20 13:47:43.009	kai_longley		0	AZC
ACK Low	2024.09.19 23:51:42.241	AEN_SSX_0001	TVCS Shaft Smoke Detection System 01	Shaft Smoke Detection Unavailable 	2024.09.20 13:47:42.929	kai_longley		0	SDU
ACK Low	2024.09.19 16:32:56.119	DMA_DOR_B1_151-5_2	East BOH Corridor - Concourse	Unauthorised access	2024.09.20 13:47:43.009	kai_longley		0	AZC
ACK Low	2024.09.19 15:09:52.576	DMA_LFT_0007	Lift 7 BOH (B1 Basement to GF Gound Floor)	Lift General Fault	2024.09.20 13:47:43.019	kai_longley		0	AZC
ACK Low	2024.09.19 15:07:19.470	DMA_SDP_0111_LVT_01	Station Drainage Pump - Level Transmitter	Drainage pit at risk of overflow	2024.09.20 13:47:43.019	kai_longley		0	AZC
ACK Low	2024.09.19 12:14:32.572	DMA_LFT_0005	Lift 5 FOH (B1 Basement to GF Gound Floor)	Lift General Fault	2024.09.20 13:47:43.019	kai_longley		0	AZC
ACK Low	2024.09.19 11:42:13.475	PKV_ESC_0007	Escalator 7 Bank 4 (Concourse to Ground Floor)	Escalator fire response isolated	2024.09.20 13:47:42.993	kai_longley		0	PKV
ACK Low	2024.09.19 11:42:13.364	PKV_ESC_0005	Escalator 5 Bank 3 (Platforms to Concourse)	Escalator fire response isolated	2024.09.20 13:47:42.993	kai_longley		0	PKV
ACK Low	2024.09.19 11:42:13.364	PKV_ESC_0006	Escalator 6 Bank 3 (Platforms to Concourse)	Escalator fire response isolated	2024.09.20 13:47:42.993	kai_longley		0	PKV
ACK Low	2024.09.19 11:42:13.363	PKV_ESC_0001	Escalator 1 Bank 1 (Platforms to Concourse)	Escalator fire response isolated	2024.09.20 13:47:42.993	kai_longley		0	PKV
ACK Low	2024.09.19 11:42:13.363	PKV_ESC_0002	Escalator 2 Bank 1 (Platforms to Concourse)	Escalator fire response isolated	2024.09.20 13:47:42.993	kai_longley		0	PKV
ACK Low	2024.09.19 11:42:13.363	PKV_ESC_0003	Escalator 3 Bank 2 (Platforms to Concourse)	Escalator fire response isolated	2024.09.20 13:47:42.993	kai_longley		0	PKV
ACK Low	2024.09.19 11:42:13.363	PKV_ESC_0004	Escalator 4 Bank 2 (Platforms to Concourse)	Escalator fire response isolated	2024.09.20 13:47:42.993	kai_longley		0	PKV
ACK Low	2024.09.19 11:42:13.207	PKV_ESC_0011	Escalator 11 Bank 5 (Concourse to Ground Floor)	Escalator fire response isolated	2024.09.20 13:47:42.993	kai_longley		0	PKV
ACK Low	2024.09.19 11:42:13.207	PKV_ESC_0012	Escalator 12 Bank 6 (Concourse to Ground Floor)	Escalator fire response isolated	2024.09.20 13:47:42.993	kai_longley		0	PKV
ACK Low	2024.09.19 11:42:13.207	PKV_ESC_0013	Escalator 13 Bank 6 (Concourse to Ground Floor)	Escalator fire response isolated	2024.09.20 13:47:42.993	kai_longley		0	PKV
